room_temp,thermostat_outside_temp,damper_position,airflow_current,supply_discharge_temp,clg_signal,htg_signal,htg_valve_position,htg_clg_mode,setpoint,thermal_signal
0.2777777777777768,0.5,0.12820496141900595,0.16091954022988508,0.5343137254901962,0.0,0.1074871063,0.1147368431,True,0.25,0.1074871063
0.2777777777777768,0.5,0.12820496141900595,0.16091954022988508,0.5147058823529413,0.0,0.10248832699999999,0.1147368431,True,0.25,0.10248832699999999
0.2916666666666661,0.5,0.12820496141900595,0.16091954022988508,0.49264705882352944,0.0,0.09748954773,0.1147368431,True,0.25,0.09748954773
0.2916666666666661,0.5,0.12820496141900595,0.15599343185550085,0.47549019607843124,0.0,0.09249076843,0.1147368431,True,0.25,0.09249076843
0.2916666666666661,0.5,0.12820496141900595,0.15106732348111662,0.47058823529411775,0.0,0.08749198914,0.1147368431,True,0.25,0.08749198914
0.2916666666666661,0.5,0.12820496141900595,0.16091954022988508,0.46323529411764697,0.0,0.08249320984000001,0.1147368431,True,0.25,0.08249320984000001
0.2916666666666661,0.5,0.10256403100700595,0.14614121510673228,0.46568627450980404,0.0,0.07749443054,0.1147368431,True,0.25,0.07749443054
0.2916666666666661,0.5,0.10256403100700595,0.14614121510673228,0.4877450980392155,0.0,0.07249565125,0.1147368431,True,0.25,0.07249565125
0.2916666666666661,0.5,0.10256403100700595,0.13464696223316908,0.517156862745098,0.0,0.3078302002,0.1147368431,True,0.25,0.3078302002
0.2777777777777768,0.5,0.1794871320079947,0.1658456486042693,0.5588235294117647,0.0,0.32282882690000003,0.312631588,True,0.5,0.32282882690000003
0.2916666666666661,0.5,0.23076930219099978,0.23809523809523803,0.5857843137254901,0.0,0.3378274536,0.312631588,True,0.5,0.3378274536
0.2777777777777768,0.5,0.2820511630150002,0.3004926108374384,0.5686274509803924,0.0,0.3528260803,0.312631588,True,0.5,0.3528260803
0.2916666666666661,0.5,0.2820511630150002,0.32183908045977005,0.5514705882352942,0.0,0.3678253174,0.3642105103,True,0.5,0.3678253174
0.30555555555555536,0.5,0.2820511630150002,0.3316912972085385,0.6102941176470587,0.0,0.3828250885,0.3642105103,True,0.5,0.3828250885
0.30555555555555536,0.5,0.2820511630150002,0.33661740558292286,0.6813725490196079,0.0,0.3978248596,0.3642105103,True,0.5,0.3978248596
0.31944444444444287,0.5,0.3076924031919881,0.34318555008210183,0.6936274509803921,0.0,0.4128246307,0.3642105103,True,0.5,0.4128246307
0.31944444444444287,0.5,0.33333333319800573,0.38423645320197053,0.7009803921568627,0.0,0.42782440190000004,0.4157894897,True,0.5,0.42782440190000004
0.3333333333333339,0.5,0.33333333319800573,0.38423645320197053,0.6985294117647058,0.0,0.442824173,0.4157894897,True,0.5,0.442824173
0.34722222222222143,0.5,0.35897426361000573,0.38916256157635465,0.6862745098039216,0.0,0.3968239594,0.4157894897,True,0.5,0.3968239594
0.3611111111111107,0.5,0.35897426361000573,0.40394088669950745,0.6764705882352942,0.0,0.407407074,0.4157894897,True,0.5,0.407407074
0.3611111111111107,0.5,0.35897426361000573,0.40394088669950745,0.713235294117647,0.0,0.4174069214,0.4157894897,True,0.5,0.4174069214
0.375,0.5,0.35897426361000573,0.4105090311986864,0.7794117647058825,0.0,0.42740676880000006,0.4157894897,True,0.5,0.42740676880000006
0.3611111111111107,0.5,0.35897426361000573,0.40394088669950745,0.8014705882352942,0.0,0.4374066162,0.4157894897,True,0.5,0.4374066162
0.3888888888888875,0.5,0.35897426361000573,0.4105090311986864,0.7720588235294119,0.0,0.4474064636,0.4157894897,True,0.5,0.4474064636
0.3888888888888875,0.5,0.35897426361000573,0.4105090311986864,0.7328431372549018,0.0,0.457406311,0.4157894897,True,0.5,0.457406311
0.3888888888888875,0.4750000000000001,0.35897426361000573,0.41543513957307054,0.7058823529411764,0.0,0.4674061584,0.46736843110000004,True,0.5,0.4674061584
0.3888888888888875,0.4750000000000001,0.35897426361000573,0.41543513957307054,0.730392156862745,0.0,0.4774060059,0.46736843110000004,True,0.5,0.4774060059
0.3888888888888875,0.4750000000000001,0.38461550378699405,0.425287356321839,0.7401960784313728,0.0,0.4874058533,0.46736843110000004,True,0.5,0.4874058533
